[2026-08-30 14:11:06] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:11:08] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:11:11] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:11:15] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:18] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:23] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:24] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:24] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:24] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:27] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:28] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:29] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:35] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:36] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:36] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:38] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:38] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:43] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:45] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:47] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:47] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:49] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:50] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:51] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:52] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:53] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:54] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:57] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:57] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:11:58] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:12:00] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 14:12:07] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 14:12:09] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:12:10] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 14:12:11] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 14:12:21] : Clicked: App: Code, Title: CLIENT.sln - test-deployment - Visual Studio Code
[2026-08-30 17:29:57] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:29:57] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:29:57] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:29:57] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:29:58] : Key: Shift, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:29:58] : Key: Shift, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:29:58] : Key: Shift, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:29:58] : Key: Enter, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:29:58] : Key: Enter, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:29:58] : Key: Enter, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:30:34] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:30:36] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:30:37] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:32:08] : Clicked: App: CLIENT, Title: WindowDefenderV1
[2026-08-30 17:32:10] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:32:14] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:32:15] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:32:17] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:32:19] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:32:22] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:24] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:26] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:28] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:30] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:30] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:30] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:31] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:31] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:31] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:32] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:32] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:32] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:33] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:34] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:37] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:40] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:41] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:42] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:45] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:47] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:50] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:52] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:53] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:57] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:32:58] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:33:03] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:33:08] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:33:14] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:33:15] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:33:16] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:33:17] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:33:23] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:26] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:27] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:28] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:28] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:28] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:29] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:29] : Key: K, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:29] : Key: I, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:29] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:29] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:29] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:29] : Key: K, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:29] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:29] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:30] : Key: W, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:30] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:30] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:30] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:30] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:30] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:30] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:30] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:31] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:31] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:31] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:31] : Key: P, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:32] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:32] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:32] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:32] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:33] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:33] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:33] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:35] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:35] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:35] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:36] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:36] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:36] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:36] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:36] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:36] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:36] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:36] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:37] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:37] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:37] : Key: U, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:37] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:37] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:37] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:37] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:38] : Key: G, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:38] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:38] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:38] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:39] : Key: F, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:39] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:39] : Key: R, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:39] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:40] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:40] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:40] : Key: W, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:40] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:40] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:41] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:41] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:41] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:41] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:41] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:41] : Key: N, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:41] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:41] : Key: Spacebar, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:41] : Key: U, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:42] : Key: P, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:42] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:42] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:43] : Key: L, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:43] : Key: O, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:43] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:43] : Key: D, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:33:43] : Key: Enter, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:23] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:34:26] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:27] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:28] : Key: UpArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:28] : Key: UpArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:28] : Key: Enter, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:28] : Key: Enter, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:31] : Key: UpArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:31] : Key: UpArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:32] : Key: LeftArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:32] : Key: LeftArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:32] : Key: LeftArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:32] : Key: LeftArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:32] : Key: Ctrl, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:32] : Key: Ctrl, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:32] : Key: Ctrl + LeftArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:32] : Key: Ctrl + LeftArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:33] : Key: Ctrl + LeftArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:33] : Key: Ctrl + LeftArrow, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:33] : Key: Ctrl, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:33] : Key: Ctrl, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:33] : Key: Ctrl + Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:33] : Key: Ctrl + Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:34] : Key: Ctrl + Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:34] : Key: Ctrl + Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:34] : Key: Ctrl + Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:34] : Key: Ctrl + Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:34] : Key: Ctrl + Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:34] : Key: Ctrl + Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:34] : Key: Enter, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:34] : Key: Enter, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:34:43] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:34:45] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:34:48] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:34:49] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:34:52] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:34:55] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 17:34:57] : Clicked: App: ADMIN, Title: Remote Desktop
[2026-08-30 17:35:09] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:35:11] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:13] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:14] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:17] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:18] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:19] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:21] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:21] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:22] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:22] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:23] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:24] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:24] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:25] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:26] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:28] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:30] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:31] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:34] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:38] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:39] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:42] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:44] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:35:49] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:35:53] : Key: LeftWindows, App: explorer, Title: test-deployment
[2026-08-30 17:35:53] : Key: LeftWindows, App: explorer, Title: test-deployment
[2026-08-30 17:35:53] : Key: LeftWindows, App: SearchApp, Title: Search
[2026-08-30 17:35:53] : Key: LeftWindows, App: SearchApp, Title: Search
[2026-08-30 17:35:53] : Key: E, App: SearchApp, Title: Search
[2026-08-30 17:35:53] : Key: E, App: SearchApp, Title: Search
[2026-08-30 17:35:56] : Clicked: App: explorer, Title: File Explorer
[2026-08-30 17:35:57] : Clicked: App: explorer, Title: This PC
[2026-08-30 17:35:57] : Clicked: App: explorer, Title: This PC
[2026-08-30 17:36:00] : Clicked: App: explorer, Title: Local Disk (C:)
[2026-08-30 17:36:00] : Clicked: App: explorer, Title: Local Disk (C:)
[2026-08-30 17:36:03] : Clicked: App: explorer, Title: asd
[2026-08-30 17:36:03] : Key: Ctrl, App: explorer, Title: asd
[2026-08-30 17:36:03] : Key: Ctrl, App: explorer, Title: asd
[2026-08-30 17:36:03] : Key: Ctrl + A, App: explorer, Title: asd
[2026-08-30 17:36:03] : Key: Ctrl + A, App: explorer, Title: asd
[2026-08-30 17:36:04] : Key: Delete, App: explorer, Title: asd
[2026-08-30 17:36:04] : Key: Delete, App: explorer, Title: asd
[2026-08-30 17:36:05] : Clicked: App: explorer, Title: asd
[2026-08-30 17:36:07] : Clicked: App: explorer, Title: test-deployment
[2026-08-30 17:36:09] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:36:10] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:13] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:16] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:17] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:18] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:20] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:21] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:22] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:23] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:25] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:25] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:26] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:26] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:27] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:28] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:28] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:28] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:29] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:29] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:29] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:30] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:32] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:34] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:36] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:38] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:41] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:43] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:44] : Clicked: App: ADMIN, Title: File Manager
[2026-08-30 17:36:48] : Clicked: App: ADMIN, Title: ADMIN — Control Panel
[2026-08-30 17:37:01] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:07] : Clicked: App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: S, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: T, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: Backspace, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
[2026-08-30 17:37:12] : Key: A, App: Code, Title: MainWindowViewModel.cs - test-deployment - Visual Studio Code
